Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Ford	           Mustang SVT Cobra",390,1,426,1,2,268,1,5,2,1,1,85,1,29,0,8,"класс              купе                  США                       00                             3                       muscle car","20 000 /"
"BMW	            645Ci",333,1,2,450,1,1,250,1,4,5,6,1,3,86,1,2,32,0,8,"класс              купе                  Германия                       00                             2                  комфорт","21 000 /"
"Porsche	  Cayenne S",340,1,420,1,242,0,9,7,2,1,2,71,0,8,142,1,"класс              внедорожник                 Германия                       00                            2","25 000 /"
"Porsche	       911 GT3",381,1,2,385,1,2,306,1,3,4,5,1,1,123,1,4,24,0,6,"класс              купе                  Германия                      00                             3","27 000 /"
"Porsche	            911 GT3 Clubsport",385,1,2,388,1,2,307,1,3,4,4,1,1,129,1,4,22,0,6,"класс              купе                  Германия                      00                             3                      автоспорт","28 500 /"
"BMW	            M3 CSL Coupe",360,1,370,1,250,1,3,4,9,1,2,105,1,25,0,7,"класс              купе                  Германия                      00                             4                            коллекция","30 000 /"
"Ferrari	        360 Challenge",425,1,2,373,1,3,300,1,3,4,0,8,126,1,3,17,0,6,"класс              купе               Италия                     00                              3","30 500 /"
"Ford	                       GT",507,1,6,678,1,4,322,1,5,3,8,0,7,111,1,2,22,0,6,"класс              купе               США                     00                              3","32 000 /"
"Lamborghini	Gallardo",500,1,4,510,1,4,320,1,3,4,2,1,116,1,4,50,0,8,"класс              купе               Италия                     00                              3","32 500 /"
"Ferrari	              F 430",490,1,3,465,1,4,315,1,3,4,0,8,126,1,6,19,0,6,"класс              купе               Италия                     00                              3","34 000 /"
"Ferrari	Scaglietti 612",540,1,5,588,1,3,320,1,3,4,2,0,8,104,1,2,28,0,6,"класс              купе               Италия                     00                              3                           комфорт","35 500 /"
"Lamborghini	Murcielago 40th Anniversary",580,1,4,650,1,3,330,1,7,3,9,1,2,109,1,3,55,0,8,"класс              купе               Италия                     00                              4                           коллекция","39 000 /"
"Lamborghini	Murcielago R-GT",590,1,5,710,1,1,337,1,8,3,7,1,1,120,1,3,16,0,6,"класс              купе               Италия                     00                             5                          автоспорт","45 000 /"
"Renault	             Clio",75,0,9,105,0,9,167,1,1,13,4,2,2,81,0,8,33,0,8,"класс              хэтчбек                 Франция                       00                           1","5000 /"
"Renault	      Megane",136,0,8,191,0,8,202,0,9,9,4,1,7,83,0,8,36,1,"класс              хэтчбек                 Франция                       00                           1","8300 /"
"BMW	            120i",129,1,180,0,8,208,1,9,4,1,8,85,0,8,29,0,8,"класс              хэтчбек                 Германия                       00                           1","9400 /"
"BMW	       320i Sedan",136,1,180,1,210,1,9,8,1,8,89,1,33,0,8,"класс              седан                Германия                       00                           1","10 900 /"
"Renault	     Laguna",170,0,9,270,1,223,0,9,8,4,1,5,78,0,8,39,1,"класс              хэтчбек                 Франция                       00                           1","11 200 /"
"Chevrolet	         Cobalt SS Supercharged",207,1,271,1,1,237,1,2,7,1,1,5,86,0,9,35,1,"класс              купе                  США                      00                             2","12 000 /"
"Renault	          Clio RS 197",200,1,215,1,215,1,6,9,1,5,94,1,28,0,7,"класс              хэтчбек                 Франция                       00                            2                        hot hatch","12 500 /"
"Ford	             Mustang",210,1,2,325,1,4,210,1,3,7,4,1,6,88,0,8,31,0,8,"класс              купе                  США                      00                             2                  muscle car","13 700 /"
"Citroen             	C 6",211,1,1,290,0,8,230,1,9,4,1,5,72,0,7,42,1,"класс              хэтчбек                 Франция                       00                            2                        комфорт","14 100 /"
"Renault	              Vel Satis",181,1,400,0,8,212,1,10,5,1,7,78,0,7,36,1,"класс              хэтчбек                 Франция                       00                            2                        комфорт","14 500 /"
"BMW	           130i M Sport Package",265,1,315,1,250,0,9,6,1,1,4,91,0,9,25,0,8,"класс              хэтчбек                 Германия                       00                            2                        hot hatch","15 000 /"
"BMW	           530i Sedan",231,1,3,300,1,250,1,1,6,9,1,5,81,0,8,37,0,8,"класс              седан                  Германия                      00                             2                  комфорт","15 200 /"
